File Name,ahashdiff,dhashdiff,percent,ahashdiffOtsu,label
10s920121ef_L9_0807a_010715a_102_91_ROI0_OPOK.png,36,23,4.9696,28,NG
10s920121ef_L9_0807a_010715a_156_53_ROI0_OPOK.png,33,34,1.589849513130717,36,NG
10s920121ef_L9_0807a_010715a_156_72_ROI0_OPOK.png,36,31,1.7492593590088876,36,NG
10s920121ef_L9_0807a_010715a_156_89_ROI0_OPOK.png,39,23,1.8101952277657267,38,NG
10s920121ef_L9_0807a_010715a_161_51_ROI0_OPOK.png,39,27,1.8849439402028831,37,NG
10s920121ef_L9_0807a_010715a_91_79_ROI0_OPOK.png,28,32,1.7850372376438728,28,NG
14a890202k0_L13_0123b_012610a_116_0_ROI0_OPOK.png,55,25,0.05390625,60,NG
14a890202k0_L13_0123b_012610a_129_0_ROI0_OPOK.png,51,28,0.06453125,59,NG
14a890202k0_L13_0123b_012610a_146_0_ROI0_OPOK.png,53,30,0.0578125,60,NG
14a890202k0_L13_0123b_012610a_148_0_ROI0_OPOK.png,15,32,0.13333333333333333,14,NG
14a890202k0_L13_0123b_012610a_153_1_ROI0_OPOK.png,52,31,0.0953125,58,NG
14a890202k0_L13_0123b_012610a_161_0_ROI0_OPOK.png,53,25,0.0653125,58,NG
14a890202k0_L13_0123b_012610a_162_0_ROI0_OPOK.png,54,25,0.08546875,57,NG
14a890202k0_L13_0123b_012610a_199_1_ROI0_OPOK.png,51,32,0.08671875,59,NG
14a890202k0_L13_0123b_012610a_200_0_ROI0_OPOK.png,55,27,0.08140625,58,NG
14a890202k0_L13_0123b_012610a_208_1_ROI1_OPOK.png,15,9,0.3392361111111111,15,NG
14a890202k0_L13_0123b_012610a_20_0_ROI0_OPOK.png,51,26,0.04140625,61,NG
14a890202k0_L13_0123b_012610a_220_10_ROI0_OPOK.png,57,27,0.0640625,60,NG
14a890202k0_L13_0123b_012610a_226_0_ROI0_OPOK.png,55,26,0.1225,56,NG
14a890202k0_L13_0123b_012610a_237_5_ROI0_OPOK.png,49,25,0.1171474358974359,57,NG
14a890202k0_L13_0123b_012610a_252_0_ROI0_OPOK.png,54,24,0.05328125,59,NG
14a890202k0_L13_0123b_012610a_260_0_ROI0_OPOK.png,55,28,0.114375,56,NG
14a890202k0_L13_0123b_012610a_269_0_ROI0_OPOK.png,54,26,0.0328125,61,NG
14a890202k0_L13_0123b_012610a_277_3_ROI0_OPOK.png,46,23,0.03609375,62,NG
14a890202k0_L13_0123b_012610a_292_9_ROI0_OPOK.png,5,29,0.08666666666666667,4,NG
14a890202k0_L13_0123b_012610a_308_6_ROI2_OPOK.png,4,18,0.11438679245283019,4,NG
14a890202k0_L13_0123b_012610a_310_3_ROI0_OPOK.png,57,29,0.05578125,61,NG
14a890202k0_L13_0123b_012610a_316_0_ROI0_OPOK.png,52,29,0.14609375,54,NG
14a890202k0_L13_0123b_012610a_318_0_ROI2_OPOK.png,54,28,0.1378125,56,NG
14a890202k0_L13_0123b_012610a_318_1_ROI0_OPOK.png,4,28,0.0810483870967742,4,NG
14a890202k0_L13_0123b_012610a_319_5_ROI0_OPOK.png,55,28,0.079375,57,NG
14a890202k0_L13_0123b_012610a_325_0_ROI0_OPOK.png,49,26,0.08109375,59,NG
14a890202k0_L13_0123b_012610a_326_0_ROI0_OPOK.png,54,29,0.0465625,60,NG
14a890202k0_L13_0123b_012610a_333_0_ROI0_OPOK.png,8,21,0.08474020652352074,5,NG
14a890202k0_L13_0123b_012610a_334_1_ROI0_OPOK.png,45,29,0.02453125,62,NG
14a890202k0_L13_0123b_012610a_337_0_ROI0_OPOK.png,54,30,0.07515625,58,NG
14a890202k0_L13_0123b_012610a_342_0_ROI0_OPOK.png,52,23,0.04828125,60,NG
14a890202k0_L13_0123b_012610a_342_3_ROI0_OPOK.png,51,26,0.168125,52,NG
14a890202k0_L13_0123b_012610a_361_1_ROI0_OPOK.png,49,29,0.0825,58,NG
14a890202k0_L13_0123b_012610a_362_1_ROI0_OPOK.png,53,24,0.08265625,58,NG
14a890202k0_L13_0123b_012610a_36_0_ROI0_OPOK.png,55,27,0.04734375,60,NG
14a890202k0_L13_0123b_012610a_378_1_ROI0_OPOK.png,9,26,0.12408088235294118,7,NG
14a890202k0_L13_0123b_012610a_387_0_ROI0_OPOK.png,56,25,0.0965625,57,NG
14a890202k0_L13_0123b_012610a_389_3_ROI0_OPOK.png,55,24,0.07890625,59,NG
14a890202k0_L13_0123b_012610a_391_0_ROI2_OPOK.png,50,27,0.18046875,53,NG
14a890202k0_L13_0123b_012610a_392_0_ROI0_OPOK.png,55,30,0.0825,59,NG
14a890202k0_L13_0123b_012610a_394_6_ROI0_OPOK.png,54,27,0.095,57,NG
14a890202k0_L13_0123b_012610a_395_0_ROI0_OPOK.png,54,29,0.12203125,56,NG
14a890202k0_L13_0123b_012610a_399_1_ROI0_OPOK.png,13,27,0.07651515151515151,13,NG
14a890202k0_L13_0123b_012610a_405_1_ROI0_OPOK.png,9,24,0.10129310344827586,9,NG
14a890202k0_L13_0123b_012610a_406_0_ROI0_OPOK.png,54,28,0.05171875,61,NG
14a890202k0_L13_0123b_012610a_413_1_ROI0_OPOK.png,54,25,0.091875,57,NG
14a890202k0_L13_0123b_012610a_416_0_ROI0_OPOK.png,54,26,0.07015625,58,NG
14a890202k0_L13_0123b_012610a_418_1_ROI0_OPOK.png,54,26,0.06765625,59,NG
14a890202k0_L13_0123b_012610a_426_5_ROI1_OPOK.png,7,29,0.13729508196721313,7,NG
14a890202k0_L13_0123b_012610a_47_0_ROI0_OPOK.png,54,30,0.0484375,60,NG
14a890202k0_L13_0123b_012610a_49_0_ROI0_OPOK.png,15,23,0.1335820895522388,15,NG
14a890202k0_L13_0123b_012610a_62_0_ROI0_OPOK.png,50,31,0.04421875,61,NG
14a890202k0_L13_0123b_012610a_74_0_ROI0_OPOK.png,54,28,0.04953125,60,NG
14a890202k0_L13_0123b_012610a_81_0_ROI0_OPOK.png,52,26,0.05640625,60,NG
14a890202k0_L4_0123b_012507b_104_6_ROI0_OPOK.png,53,28,0.04421875,61,NG
14a890202k0_L4_0123b_012507b_54_17_ROI0_OPOK.png,53,26,0.0421875,62,NG
14a890202k0_L4_0123b_012507b_63_2_ROI0_OPOK.png,45,29,0.28171875,45,NG
14a890202k0_L4_0123b_012507b_64_6_ROI0_OPOK.png,15,23,0.23633224630730865,14,NG
14a890202k0_L4_0123b_012613a_113_2_ROI0_OPOK.png,55,25,0.04890625,60,NG
14a890202k0_L4_0123b_012613a_129_2_ROI0_OPOK.png,2,15,0.06680327868852459,2,NG
14a890202k0_L4_0123b_012613a_144_6_ROI0_OPOK.png,52,26,0.148125,54,NG
14a890202k0_L4_0123b_012613a_144_7_ROI0_OPOK.png,54,29,0.0478125,61,NG
14a890202k0_L4_0123b_012613a_168_1_ROI0_OPOK.png,52,26,0.0334375,62,NG
14a890202k0_L4_0123b_012613a_292_4_ROI0_OPOK.png,51,23,0.0334375,62,NG
14a890202k0_L4_0123b_012613a_337_13_ROI0_OPOK.png,57,25,0.0628125,60,NG
14a890202k0_L4_0123b_012613a_343_6_ROI0_OPOK.png,26,20,0.5883620689655172,26,NG
14a890202k0_L4_0123b_012613a_344_5_ROI0_OPOK.png,38,27,0.38171875,38,NG
14a890202k0_L4_0123b_012613a_344_8_ROI0_OPOK.png,33,34,0.44046875,33,NG
14a890202k0_L4_0123b_012613a_345_11_ROI1_OPOK.png,48,33,0.1746875,51,NG
14a890202k0_L4_0123b_012613a_345_14_ROI3_OPOK.png,46,28,0.2315625,48,NG
14a890202k0_L4_0123b_012613a_345_18_ROI0_OPOK.png,40,24,0.378125,40,NG
14a890202k0_L4_0123b_012613a_356_9_ROI0_OPOK.png,52,26,0.0434375,61,NG
14a890202k0_L6_0123b_012616a_142_3_ROI0_OPOK.png,15,21,0.3741214633267255,15,NG
14a890202k0_L6_0123b_012616a_154_71_ROI0_OPOK.png,19,24,1.8795379537953796,19,NG
14a890202k0_L6_0123b_012616a_155_25_ROI0_OPOK.png,19,27,0.573936170212766,42,NG
14a890202k0_L6_0123b_012616a_157_79_ROI0_OPOK.png,21,21,1.0511198945981555,28,NG
14a890202k0_L6_0123b_012616a_157_91_ROI0_OPOK.png,20,25,1.0303110173958883,23,NG
14a890202k0_L6_0123b_012616a_159_36_ROI0_OPOK.png,30,25,2.054838709677419,30,NG
14a890202k0_L6_0123b_012616a_162_23_ROI0_OPOK.png,23,25,1.077148958889482,23,NG
14a890202k0_L6_0123b_012616a_184_17_ROI0_OPOK.png,9,35,0.16979166666666667,8,NG
14a890202k0_L6_0123b_012616a_190_7_ROI2_OPOK.png,6,18,0.14634864546525325,3,NG
14a890202k0_L6_0123b_012616a_211_36_ROI0_OPOK.png,32,29,1.4144308413649387,31,NG
14a890202k0_L6_0123b_012616a_237_29_ROI0_OPOK.png,46,29,1.0606525376464027,43,NG
14a890202k0_L6_0123b_012616a_242_50_ROI0_OPOK.png,32,26,1.5964546402502606,34,NG
14a890202k0_L6_0123b_012616a_280_27_ROI0_OPOK.png,28,20,1.2212121212121212,27,NG
14a890202k0_L6_0123b_012616a_292_32_ROI0_OPOK.png,25,17,2.1057652426379097,23,NG
14a890202k0_L6_0123b_012616a_293_32_ROI0_OPOK.png,37,22,1.530587150322779,36,NG
14a890202k0_L6_0123b_012616a_368_121_ROI0_OPOK.png,25,24,1.0496571293449988,24,NG
14a890202k0_L6_0123b_012616a_368_153_ROI0_OPOK.png,24,21,0.57859375,24,NG
14a890202k0_L7_0123b_012616a_162_95_ROI0_OPOK.png,34,25,1.667461579226285,34,NG
14a890202k0_L7_0123b_012616a_213_104_ROI0_OPOK.png,27,30,1.6335978835978835,27,NG
14a890202k0_L7_0123b_012616a_213_59_ROI0_OPOK.png,17,34,1.3384016973125885,24,NG
14haw62a1_L10_0_0801b_11_16.png,12,19,0.6099964801126364,12,NG
14haw62a1_L10_0_0801b_12_24.png,12,19,0.5545787545787546,12,NG
14haw62a1_L10_0_0801b_15_12.png,15,4,0.6128550074738416,18,NG
14haw62a1_L10_0_0801b_15_19.png,15,10,0.5513468013468014,19,NG
14haw62a1_L10_0_0801b_16_24.png,17,23,0.5313674472390865,18,NG
14haw62a1_L10_0_0801b_17_11.png,16,6,0.5666765666765666,19,NG
14haw62a1_L10_0_0801b_17_14.png,21,18,0.6468015308911974,28,NG
14haw62a1_L10_0_0801b_17_16.png,18,9,0.5876820388349514,19,NG
14haw62a1_L10_0_0801b_17_32.png,11,8,0.45248868778280543,14,NG
14haw62a1_L10_0_0801b_18_16.png,18,9,0.5694781553398058,26,NG
14haw62a1_L10_0_0801b_18_32.png,17,11,0.49272030651341,18,NG
14haw62a1_L10_0_0801b_19_24.png,24,18,0.7225701061802341,29,NG
14haw62a1_L10_0_0801b_19_56.png,15,11,0.5230250842381131,19,NG
14haw62a1_L10_0_0801b_20_14.png,20,14,0.6506942553770759,27,NG
14haw62a1_L10_0_0801b_21_13.png,21,9,0.7029376498800959,25,NG
14haw62a1_L10_0_0801b_21_14.png,24,17,0.7001913091008473,31,NG
14haw62a1_L10_0_0801b_21_17.png,19,8,0.47564389697648374,24,NG
14haw62a1_L10_0_0801b_21_18.png,18,6,0.6270270270270271,12,NG
14haw62a1_L10_0_0801b_21_45.png,21,13,0.6619597774925118,22,NG
14haw62a1_L10_0_0801b_21_50.png,17,9,0.4790645039607695,18,NG
14haw62a1_L10_0_0801b_22_15.png,20,6,0.5846016114592659,16,NG
14haw62a1_L10_0_0801b_22_17.png,29,19,0.7819508241015941,29,NG
14haw62a1_L10_0_0801b_22_63.png,19,11,0.5158227848101266,22,NG
14haw62a1_L10_0_0801b_22_65.png,13,10,0.4787195343761368,14,NG
14haw62a1_L10_0_0801b_23_17.png,24,19,0.7182139940103458,30,NG
14haw62a1_L10_0_0801b_23_18.png,22,8,0.4564303726534043,25,NG
14haw62a1_L10_0_0801b_23_19.png,18,8,0.6067961165048543,23,NG
14haw62a1_L10_0_0801b_23_44.png,12,8,0.4902034664657121,17,NG
14haw62a1_L10_0_0801b_23_49.png,19,13,0.5307110438729198,14,NG
14haw62a1_L10_0_0801b_23_57.png,11,12,0.5711531045121481,16,NG
14haw62a1_L10_0_0801b_23_61.png,21,8,0.503223726627982,19,NG
14haw62a1_L10_0_0801b_23_62.png,14,10,0.5634095634095634,20,NG
14haw62a1_L10_0_0801b_23_70.png,9,5,0.6154533273782938,9,NG
14haw62a1_L10_0_0801b_23_72.png,11,13,0.4423323914718726,11,NG
14haw62a1_L10_0_0801b_24_23.png,24,18,0.6983392322352301,32,NG
14haw62a1_L10_0_0801b_24_25.png,18,8,0.5807038834951457,26,NG
14haw62a1_L10_0_0801b_24_31.png,14,9,0.555976430976431,19,NG
14haw62a1_L10_0_0801b_24_60.png,9,8,0.47005911076844,11,NG
14haw62a1_L10_0_0801b_25_49.png,11,13,0.5972901768912308,12,NG
14haw62a1_L10_0_0801b_25_60.png,20,8,0.5920948616600791,19,NG
14haw62a1_L10_0_0801b_26_15.png,17,7,0.5675675675675675,18,NG
14haw62a1_L10_0_0801b_26_26.png,7,4,0.6363636363636364,8,NG
14haw62a1_L10_0_0801b_26_37.png,10,9,0.5559006211180124,8,NG
14haw62a1_L10_0_0801b_26_44.png,16,7,0.5231684408265498,20,NG
14haw62a1_L10_0_0801b_26_51.png,7,4,0.6248325145154087,8,NG
14haw62a1_L10_0_0801b_27_14.png,19,11,0.6231527093596059,25,NG
14haw62a1_L10_0_0801b_27_20.png,27,19,0.724376731301939,30,NG
14haw62a1_L10_0_0801b_27_54.png,16,7,0.48901808785529716,19,NG
14haw62a1_L10_0_0801b_27_59.png,15,13,0.4886407393145938,18,NG
14haw62a1_L10_0_0801b_28_26.png,18,10,0.5652173913043478,20,NG
14haw62a1_L10_0_0801b_28_62.png,14,8,0.5470657739267428,8,NG
14haw62a1_L10_0_0801b_28_65.png,12,16,0.5773571168547507,11,NG
14haw62a1_L10_0_0801b_29_37.png,13,12,0.5575732562938506,17,NG
14haw62a1_L10_0_0801b_29_41.png,12,10,0.6263399693721287,13,NG
14haw62a1_L10_0_0801b_2_15.png,25,20,0.7142083897158322,31,NG
14haw62a1_L10_0_0801b_32_26.png,17,12,0.5143513203214696,19,NG
14haw62a1_L10_0_0801b_34_42.png,17,9,0.5241803278688525,19,NG
14haw62a1_L10_0_0801b_35_34.png,10,10,0.5360615883306321,10,NG
14haw62a1_L10_0_0801b_36_16.png,19,12,0.5985874043555033,21,NG
14haw62a1_L10_0_0801b_37_35.png,12,16,0.579295154185022,12,NG
14haw62a1_L10_0_0801b_39_38.png,13,15,0.5780718336483932,9,NG
14haw62a1_L10_0_0801b_3_15.png,19,6,0.5900900900900901,19,NG
14haw62a1_L10_0_0801b_40_34.png,16,10,0.5099736544975536,20,NG
14haw62a1_L10_0_0801b_40_44.png,14,10,0.6042307692307692,9,NG
14haw62a1_L10_0_0801b_40_51.png,11,12,0.553182751540041,11,NG
14haw62a1_L10_0_0801b_41_44.png,19,16,0.5675566343042071,21,NG
14haw62a1_L10_0_0801b_42_18.png,12,18,0.5933122458201536,12,NG
14haw62a1_L10_0_0801b_42_32.png,21,19,0.5694254445964432,25,NG
14haw62a1_L10_0_0801b_42_40.png,16,15,0.6551292743953294,22,NG
14haw62a1_L10_0_0801b_42_47.png,13,6,0.6126126126126126,21,NG
14haw62a1_L10_0_0801b_42_49.png,13,9,0.5424099017109574,19,NG
14haw62a1_L10_0_0801b_42_51.png,11,9,0.6270112140419307,6,NG
14haw62a1_L10_0_0801b_43_11.png,19,11,0.5854077253218885,25,NG
14haw62a1_L10_0_0801b_43_16.png,17,8,0.46674119619899385,22,NG
14haw62a1_L10_0_0801b_43_27.png,15,30,0.5802723895996699,21,NG
14haw62a1_L10_0_0801b_43_49.png,17,20,0.4716681776971895,17,NG
14haw62a1_L10_0_0801b_43_54.png,20,12,0.5918614020950846,20,NG
14haw62a1_L10_0_0801b_43_58.png,15,7,0.571353065539112,20,NG
14haw62a1_L10_0_0801b_43_59.png,12,15,0.5912087912087912,12,NG
14haw62a1_L10_0_0801b_45_18.png,19,12,0.5937048801617095,24,NG
14haw62a1_L10_0_0801b_45_25.png,21,9,0.6186594202898551,22,NG
14haw62a1_L10_0_0801b_45_27.png,13,26,0.5494912118408881,18,NG
14haw62a1_L10_0_0801b_45_34.png,12,11,0.7380952380952381,18,NG
14haw62a1_L10_0_0801b_45_65.png,15,14,0.6744186046511628,20,NG
14haw62a1_L10_0_0801b_45_79.png,20,14,0.5056721497447533,18,NG
14haw62a1_L10_0_0801b_48_26.png,15,14,0.589041095890411,20,NG
14haw62a1_L10_0_0801b_48_31.png,16,9,0.5446165191740413,18,NG
14haw62a1_L10_0_0801b_4_18.png,15,5,0.5949177877428998,11,NG
14haw62a1_L10_0_0801b_6_17.png,14,16,0.6490110626885686,14,NG
166sc80-4bf2-sy_L2_0607_a3060707-l3-l2_102_1.png,52,25,0.16140625,54,NG
16h8wl9a4_L1_2_0803b_117_3.png,22,15,0.5694603903559128,19,NG
16h8wl9a4_L1_2_0803b_153_3.png,27,20,0.69413813116657,24,NG
16h8wl9a4_L1_2_0803b_159_22.png,24,21,0.6885863267670915,22,NG
16h8wl9a4_L8_2_0801a_211_71.png,40,31,1.0887328439195658,41,NG
16h8wl9a4_L8_2_0803b_127_13.png,15,6,0.37645847632120794,18,NG
16h8wx3a2_L8_0_0729a_25_25.png,21,20,0.571677813317825,18,NG
16h8wx3a2_L8_0_0729a_25_26.png,30,23,0.9349334875650666,25,NG
16h8wx3a2_L8_0_0729a_26_11.png,17,25,0.7484240687679083,21,NG
16h8wx3a2_L8_0_0729a_28_13.png,17,25,0.5606146841206602,20,NG
16h8wx3a2_L8_0_0729a_29_18.png,18,21,0.5658508158508159,18,NG
16h8wx3a2_L8_0_0729a_35_10.png,22,20,0.6740826350765675,22,NG
16h8wx3a2_L8_0_0729a_38_10.png,21,20,0.6972769409038239,20,NG
16h8wx3a2_L8_0_0729a_38_11.png,20,22,0.6377930245854774,21,NG
16h8wx3a2_L8_0_0729a_39_7.png,19,22,0.6258931123178051,20,NG
16h8wx3a2_L8_0_0729a_43_21.png,22,23,0.6015625,22,NG
16h8wx3a2_L8_0_0729a_43_23.png,20,25,0.5605536332179931,18,NG
16h8wx3a2_L8_0_0729a_49_16.png,18,23,0.6463944396177237,17,NG
16h8wx3a2_L8_0_0729a_49_17.png,20,25,0.5555238367113903,18,NG
16h8wx3a2_L8_0_0729a_49_18.png,19,22,0.636830102622577,21,NG
16h8wx3a2_L8_0_0729a_49_19.png,29,24,0.8616856256463289,26,NG
16h8wx3a2_L8_0_0730b_5_13.png,18,21,0.49694783573806883,17,NG
16h8wx3a2_L8_0_0730b_5_14.png,14,22,0.555374149659864,16,NG
16h8wx3a2_L8_0_0730b_5_2.png,18,19,0.5418965064355136,17,NG
16h8wx3a2_L8_0_0730b_5_3.png,22,16,0.5554649265905384,22,NG
16h8wx3a2_L8_0_0730b_5_4.png,23,20,0.6505228398458999,24,NG
18hawx0b6_L10_0_0730b_17_17.png,16,21,0.5528692106029711,16,NG
18hawx0b6_L10_0_0730b_22_14.png,17,23,0.5870206489675516,16,NG
18hawx0b6_L10_0_0730b_5_17.png,18,16,0.5578635014836796,23,NG
18hawx0b6_L10_0_0730b_5_19.png,39,26,1.0026246719160106,38,NG
18hawx0b6_L10_0_0730b_5_23.png,28,20,0.6790839694656489,24,NG
18hawx0b6_L10_0_0730b_5_35.png,24,21,0.5981571538264653,24,NG
18hawx0b6_L10_0_0730b_5_50.png,20,18,0.5798769066095799,15,NG
18hawx0b6_L10_0_0730b_6_12.png,16,26,0.6083916083916084,17,NG
18hawx0b6_L10_0_0730b_6_8.png,26,22,0.8789028304639627,26,NG
18hawx0b6_L1_0_0730b_28_7.png,17,14,0.44724104549854793,17,NG
18hawx0b6_L1_0_0730b_5_21.png,26,22,0.6775025799793601,27,NG
18hawx0b6_L1_0_0730b_5_29.png,26,8,0.591285752472601,28,NG
18hawx0b6_L1_0_0730b_5_34.png,16,7,0.5851898336994038,22,NG
18hawx0b6_L1_0_0730b_5_35.png,19,22,0.5716401332839689,25,NG
18hawx0b6_L1_0_0730b_5_36.png,10,16,0.6723463687150838,9,NG
18hawx0b6_L1_0_0730b_5_9.png,11,14,0.584303937881309,11,NG
18hawx0b6_L1_0_0730b_6_12.png,25,15,0.5496129486277269,23,NG
18hawx0b6_L1_0_0730b_6_20.png,26,9,0.5275106837606838,24,NG
18hawx0b6_L1_0_0730b_6_23.png,22,13,0.6086147301249668,21,NG
18hawx0b6_L1_0_0730b_6_37.png,22,19,0.7130456349206349,25,NG
18hawx0b6_L1_0_0730b_9_15.png,23,12,0.711864406779661,26,NG
18hawx0b6_L1_0_0730b_9_16.png,25,17,0.8089523191696399,27,NG
18hawx0b6_L1_0_0730b_9_17.png,19,11,0.5831062670299727,22,NG
18hawx0b6_L1_0_0730b_9_20.png,9,10,0.705601389491967,10,NG
18hawx0b6_L1_0_0730b_9_25.png,28,20,0.6532060027285129,25,NG
18hawx0b6_L1_0_0730b_9_29.png,9,16,0.6504313943779572,12,NG
18hawx0b6_L1_0_0730b_9_34.png,22,15,0.6267992672075373,16,NG
18hawx0b6_L1_0_0730b_9_8.png,19,4,0.6249605055292259,23,NG
20m8w76a3_L8_0_0801b_31_10.png,15,23,0.9901785714285715,17,NG
20m8w76a3_L8_0_0801b_31_35.png,4,16,0.6239460370994941,4,NG
20m8w76a3_L8_0_0801b_32_6.png,7,11,0.5638031693077564,9,NG
2450ap020001a3e_GBL_1_4-30_104_25.png,16,13,0.5590062111801242,16,NG
2450ap020001a3e_GBL_1_4-30_41_164.png,33,32,0.9860557768924303,35,NG
2450ap020001a3e_GBL_1_4-30_41_196.png,25,18,0.9680981595092024,34,NG
2450ap020001a3e_GBL_1_4-30_41_212.png,42,35,100.0,41,NG
2450ap020001a3e_GBL_1_4-30_41_219.png,23,24,100.0,24,NG
2450ap020001a3e_GBL_1_4-30_41_228.png,36,38,100.0,35,NG
2450ap020001a3e_GBL_1_4-30_41_231.png,29,20,100.0,36,NG
2450ap020001a3e_GBL_1_4-30_41_235.png,19,27,100.0,23,NG
2450ap020001a3e_GBL_1_4-30_41_238.png,29,27,100.0,29,NG
2450ap020001a3e_GBL_1_4-30_41_243.png,19,24,100.0,24,NG
2450ap020001a3e_GBL_1_4-30_41_28.png,10,38,0.3032051282051282,10,NG
2450ap020001a3e_GBL_1_4-30_41_388.png,58,17,100.0,59,NG
2450ap020001a3e_GBL_1_4-30_41_390.png,59,27,100.0,58,NG
2450ap020001a3e_GBL_1_4-30_41_392.png,35,41,0.8246875,26,NG
2450ap020001a3e_GBL_1_4-30_41_393.png,16,37,0.5553125,18,NG
2450ap020001a3e_GBL_1_4-30_41_75.png,22,27,100.0,18,NG
2450ap020001a3e_GBL_1_4-30_41_76.png,27,14,100.0,23,NG
2450ap020001a3e_GBL_1_4-30_41_77.png,27,21,100.0,31,NG
2450ap020001a3e_GBL_1_4-30_41_78.png,43,36,0.9755555555555555,31,NG
2450ap020001a3e_GBL_1_7-11_192_34.png,13,21,0.41488933601609657,18,NG
2450ap020001a3e_GBL_1_7-11_192_38.png,17,21,100.0,31,NG
2450ap020001a3e_GBL_1_7-11_192_39.png,16,20,100.0,31,NG
2450ap020001a3e_GBL_1_7-11_192_45.png,12,22,100.0,30,NG
2450ap020001a3e_GBL_1_7-11_192_51.png,25,28,0.7466422466422467,36,NG
2450ap020001a3e_GBL_1_7-11_192_78.png,19,20,100.0,27,NG
2450ap020001a3e_GBL_1_7-11_192_85.png,17,19,100.0,30,NG
2450ap020001a3e_GBL_1_7-11_220_8.png,10,27,0.5350923482849604,7,NG
2450ap020001a3e_GTL_1_4-30_103_36.png,19,25,0.541032733978792,21,NG
2450ap020001a3e_GTL_1_4-30_103_37.png,14,28,0.39566630552546045,12,NG
2450ap020001a3e_GTL_1_4-30_103_74.png,26,13,0.6398390342052314,23,NG
2450ap020001a3e_GTL_1_4-30_103_75.png,36,27,100.0,30,NG
2450ap020001a3e_GTL_1_4-30_103_85.png,15,34,0.4471126357918811,15,NG
2450ap020001a3e_GTL_1_4-30_104_109.png,16,25,0.4954458293384468,16,NG
2450ap020001a3e_GTL_1_4-30_104_111.png,13,15,0.6522292993630573,10,NG
2450ap020001a3e_GTL_1_4-30_104_47.png,23,24,0.926154965441979,23,NG
2450ap020001a3e_GTL_1_4-30_104_82.png,38,22,100.0,38,NG
2450ap020001a3e_GTL_1_4-30_104_94.png,33,34,100.0,35,NG
2450ap020001a3e_GTL_1_4-30_104_95.png,27,18,100.0,27,NG
2450ap020001a3e_GTL_1_4-30_104_99.png,8,25,0.5242914979757085,11,NG
2450ap020001a3e_GTL_1_4-30_166_12.png,13,32,0.5466063348416289,14,NG
2450ap020001a3e_GTL_1_4-30_166_2.png,20,17,100.0,22,NG
2450ap020001a3e_GTL_1_4-30_166_22.png,24,18,0.9539622641509434,28,NG
2450ap020001a3e_GTL_1_4-30_166_3.png,16,26,100.0,17,NG
2450ap020001a3e_GTL_1_4-30_166_4.png,32,31,100.0,31,NG
2450ap020001a3e_GTL_1_4-30_166_8.png,35,30,100.0,34,NG
2450ap020001a3e_GTL_1_4-30_166_9.png,43,37,100.0,43,NG
2450ap020001a3e_GTL_1_4-30_167_13.png,40,18,0.9846691769768693,16,NG
2450ap020001a3e_GTL_1_4-30_41_108.png,32,19,100.0,32,NG
2450ap020001a3e_GTL_1_4-30_41_109.png,35,17,100.0,34,NG
2450ap020001a3e_GTL_1_4-30_41_110.png,36,18,100.0,36,NG
2450ap020001a3e_GTL_1_4-30_41_117.png,38,23,100.0,37,NG
2450ap020001a3e_GTL_1_4-30_41_118.png,21,29,100.0,17,NG
